Account__c|Product__c|Daily_Sales__c|MTD_Sales__c|QTD_Sales__c|FYTD_Sales__c
152275|00517-4201-25|0|0|510.25|510.25
152275|00517-7315-25|0|0|332.25|332.25
152283|00517-0720-01|0|0|496.73|496.73
152283|00517-9702-25|0|0|890.4|890.4
152319|00517-0650-01|0|0|23575|23575
152319|00517-0720-01|0|0|777.28|777.28
152319|00517-0740-20|0|0|571.2|571.2
152319|00517-1004-25|0|0|504.5|504.5
152319|00517-1075-01|0|0|870.48|870.48
152319|00517-2102-25|0|0|1625|1625
152319|00517-2340-10|0|0|1350|1350
152319|00517-2340-25|0|0|1875|1875
152319|00517-4002-25|0|0|3741.75|3741.75
152319|00517-4602-25|0|0|1401|1401
152319|00517-9120-25|0|0|1400|1400
152416|00517-0031-25|0|0|9.63|9.63
152416|00517-2310-05|0|0|14400|14400
152457|00517-0720-01|0|0|3651.98|3651.98
152457|00517-0799-01|0|0|333.9|333.9
152457|00517-9305-25|0|0|11772|11772
152539|00517-0374-05|0|0|880|880
152539|00517-0650-01|0|0|48532.05|48532.05
152539|00517-1004-25|0|0|456|456
152539|00517-2310-05|1080|1080|32760|32760
152539|00517-2340-10|0|0|1440|1440
152539|00517-4300-01|4186.08|4186.08|29302.56|29302.56
152585|00517-0650-01|0|0|69756.6|69756.6
152585|00517-2310-05|0|0|8820|8820
152585|00517-2340-10|0|0|180|180
152585|00517-9305-25|0|0|17537|17537
152703|00517-2310-05|0|0|546.59|546.59
152703|00517-2340-99|0|0|1620|1620
152703|00517-6560-05|0|0|4274.2|4274.2
152780|00517-0650-01|0|0|24832.94|24832.94
152839|00517-6560-05|0|0|15714|15714
152839|00517-9302-25|0|0|58599|58599
152839|00517-9305-25|0|0|66775.5|66775.5
152849|00517-0710-01|0|0|2808|2808
152849|00517-0720-01|0|0|114.63|114.63
152849|00517-0955-01|0|0|222.8|222.8
152849|00517-1004-25|0|0|237.12|237.12
152849|00517-9702-25|178.08|178.08|890.4|890.4
152928|00517-9305-25|0|0|2642|2642
152931|00517-0791-01|0|0|114.63|114.63
152931|00517-1980-05|0|0|33.25|33.25
152931|00517-2310-05|0|0|1260|1260
152931|00517-2340-25|0|0|375|375
152931|00517-4300-01|0|0|4611.04|4611.04
152931|00517-9305-25|0|0|660.5|660.5
152969|00517-0031-25|0|0|53|53
152969|00517-2310-05|0|0|2520|2520
152969|00517-2340-10|0|0|1440|1440
152969|00517-4300-01|0|0|27209.52|27209.52
152976|00517-2102-25|0|0|6000|6000
152976|00517-9305-25|736|736|42688|42688
153013|00517-0031-25|0|0|61|61
153013|00517-1045-05|0|0|8025|8025
153013|00517-6560-05|0|0|132259.5|132259.5
153013|00517-8005-25|0|0|6426.68|6426.68
153013|00517-9305-25|0|0|36327.5|36327.5
153037|00517-0420-01|0|0|222.92|222.92
153037|00517-0720-01|0|0|4832.36|4832.36
153037|00517-0955-01|0|0|7519.81|7519.81
153037|00517-1020-25|0|0|5500|5500
153037|00517-2502-10|0|0|728|728
153037|00517-4002-25|0|0|2493|2493
153037|00517-4201-25|468|468|468|468
153043|00517-0031-25|0|0|98.89|98.89
153043|00517-0420-01|125.22|125.22|11816.22|11816.22
153043|00517-0602-01|0|0|6900.3|6900.3
153043|00517-0650-01|0|0|36800|36800
153043|00517-0720-01|0|0|6789.24|6789.24
153043|00517-1001-25|0|0|763|763
153043|00517-2310-05|0|0|10950|10950
153043|00517-2340-10|450|450|6000|6000
153043|00517-2340-25|0|0|4125|4125
153043|00517-2502-10|0|0|838.55|838.55
153043|00517-4300-01|0|0|62020.6|62020.6
153043|00517-6560-05|0|0|1383|1383
153043|00517-9120-25|0|0|1331.07|1331.07
153043|00517-9702-25|0|0|624.72|624.72
153064|00517-0740-20|453.6|453.6|2385.6|2385.6
153064|00517-1045-05|0|0|275.2|275.2
153064|00517-2102-25|0|0|787.5|787.5
153064|00517-4201-25|0|0|1681.25|1681.25
153064|00517-4810-25|0|0|1081.75|1081.75
153064|00517-7315-25|0|0|4050|4050
153064|00517-9702-25|0|0|238.75|238.75
153067|00517-0374-05|440|440|3960|3960
153067|00517-0720-01|0|0|148.4|148.4
153067|00517-0740-20|0|0|907.2|907.2
153067|00517-1004-25|0|0|117.37|117.37
153067|00517-2340-10|0|0|720|720
153067|00517-2340-25|0|0|440|440
153067|00517-2340-99|540|540|10260|10260
153067|00517-2505-25|0|0|1187.5|1187.5
153067|00517-7315-25|0|0|664.5|664.5
153067|00517-9305-25|0|0|2698|2698
153067|00517-9702-25|0|0|842|842
153085|00517-0650-01|0|0|8050|8050
153085|00517-0720-01|143.33|143.33|553.6|553.6
153085|00517-0740-20|0|0|1142.4|1142.4
153085|00517-1004-25|0|0|105.32|105.32
153085|00517-2310-05|0|0|3670|3670
153085|00517-2340-10|0|0|750|750
153085|00517-7504-25|283.5|283.5|426|426
153085|00517-9702-25|78.09|78.09|577.86|577.86
153156|00517-2340-10|0|0|2910|2910
153156|00517-2502-10|0|0|54.1|54.1
153156|00517-7315-25|0|0|675|675
153156|00517-9302-25|0|0|551.5|551.5
153156|00517-9702-25|246.39|246.39|2682.75|2682.75
153164|00517-0720-01|0|0|3553.53|3553.53
153164|00517-0740-20|0|0|4082.4|4082.4
153164|00517-1004-25|0|0|1009|1009
153164|00517-2340-10|0|0|24090|24090
153164|00517-4201-25|0|0|1835|1835
153164|00517-6560-05|0|0|8503.95|8503.95
153164|00517-6710-10|0|0|218.8|218.8
153164|00517-7315-25|0|0|4712.75|4712.75
153164|00517-9302-25|0|0|20405.5|20405.5
153164|00517-9305-25|0|0|31704|31704
153164|00517-9702-25|0|0|7071.3|7071.3
153166|00517-1820-01|0|0|10571|10571
153166|00517-2102-25|525|525|3675|3675
153166|00517-5601-25|0|0|841.75|841.75
153166|00517-9305-25|0|0|736|736
153180|00517-0650-01|0|0|11128.6|11128.6
153180|00517-0720-01|0|0|3362.48|3362.48
153180|00517-0740-20|453.6|453.6|1360.8|1360.8
153180|00517-0791-01|0|0|382.1|382.1
153180|00517-2340-10|0|0|5040|5040
153180|00517-5601-25|0|0|570.75|570.75
153180|00517-6710-10|0|0|7658|7658
153180|00517-7604-25|0|0|550|550
153180|00517-9120-25|0|0|3200|3200
153180|00517-9191-25|0|0|2400|2400
153310|00517-0031-25|0|0|149.5|149.5
153310|00517-0374-05|0|0|1332.5|1332.5
153310|00517-0720-01|0|0|424.44|424.44
153310|00517-2102-25|0|0|1250|1250
153310|00517-2340-25|0|0|8800|8800
153310|00517-7604-25|0|0|3850|3850
153320|00517-4201-25|0|0|764|764
153326|00517-0031-25|0|0|159|159
153326|00517-0650-01|0|0|11128.6|11128.6
153326|00517-0720-01|0|0|917.04|917.04
153326|00517-0740-20|0|0|453.6|453.6
153326|00517-1980-05|0|0|199.5|199.5
153326|00517-2102-25|0|0|262.5|262.5
153326|00517-6710-10|218.8|218.8|601.7|601.7
153338|00517-0381-05|0|0|1996.4|1996.4
153338|00517-0720-01|0|0|382.1|382.1
153338|00517-5601-25|0|0|559.25|559.25
153338|00517-7315-25|0|0|2000.5|2000.5
153338|00517-7504-25|0|0|142.5|142.5
153338|00517-7604-25|0|0|550|550
153338|00517-9120-25|600|600|5800|5800
153373|00517-0650-01|1950|1950|39650|39650
153373|00517-1004-25|0|0|756.75|756.75
153395|00517-0374-05|0|0|880|880
153395|00517-2340-25|0|0|3080|3080
153395|00517-7604-25|137.5|137.5|137.5|137.5
153395|00517-9305-25|0|0|1321|1321
153395|00517-9702-25|0|0|716.56|716.56
153414|00517-0650-01|0|0|5029.2|5029.2
153414|00517-2340-10|0|0|1440|1440
153414|00517-9305-25|0|0|170040|170040
153428|00517-0650-01|0|0|1599.88|1599.88
153464|00517-1004-25|0|0|252.25|252.25
153464|00517-1020-25|0|0|502.52|502.52
153464|00517-2310-05|2290.8|2290.8|6490.6|6490.6
153464|00517-2325-10|572.88|572.88|1432.2|1432.2
153464|00517-2340-10|0|0|6108.8|6108.8
153464|00517-9305-25|0|0|363.32|363.32
153480|00517-0650-01|0|0|83850|83850
153480|00517-1004-25|0|0|252.25|252.25
153480|00517-2310-05|0|0|14720|14720
153490|00517-0710-01|0|0|1115.44|1115.44
153490|00517-1001-25|0|0|381.5|381.5
153490|00517-1020-25|0|0|502.52|502.52
153490|00517-2340-10|0|0|7063.3|7063.3
153528|00517-2102-25|524.5|524.5|1573.5|1573.5
153528|00517-2340-25|0|0|1062.5|1062.5
153528|00517-9305-25|0|0|10788|10788
153564|00517-0374-05|0|0|440|440
153564|00517-0710-01|0|0|2042|2042
153564|00517-6710-10|382.9|382.9|929.9|929.9
153564|00517-7604-25|0|0|962.5|962.5
153567|00517-0374-05|0|0|1320|1320
153567|00517-0420-01|59.78|59.78|657.58|657.58
153567|00517-0720-01|496.73|496.73|9552.5|9552.5
153567|00517-1020-25|0|0|1750|1750
153567|00517-2502-10|0|0|362.1|362.1
153567|00517-4810-25|0|0|330.75|330.75
153567|00517-5601-25|0|0|842|842
153567|00517-6560-05|0|0|42519.75|42519.75
153567|00517-6710-10|0|0|6564|6564
153567|00517-7315-25|0|0|675|675
153567|00517-7604-25|0|0|550|550
153567|00517-9120-25|0|0|5400|5400
153567|00517-9305-25|0|0|41611.5|41611.5
153656|00517-1075-01|0|0|11966.9|11966.9
153656|00517-6560-05|0|0|29156.4|29156.4
154144|00517-0710-01|0|0|2062.64|2062.64
154144|00517-0740-20|0|0|1360.8|1360.8
154144|00517-1075-01|0|0|217.58|217.58
154144|00517-1980-05|0|0|33.25|33.25
154144|00517-2102-25|0|0|262.5|262.5
154470|00517-0650-01|0|0|1599.88|1599.88
154895|00517-0374-05|0|0|1320|1320
154895|00517-0720-01|0|0|725.99|725.99
154895|00517-0740-20|0|0|453.6|453.6
154895|00517-1980-05|0|0|66.5|66.5
154895|00517-2340-10|0|0|360|360
154895|00517-6710-10|0|0|109.4|109.4
154895|00517-7315-25|0|0|337.5|337.5
154895|00517-9305-25|0|0|2642|2642
154895|00517-9702-25|0|0|1433.12|1433.12
155223|00517-0740-20|0|0|906|906
155223|00517-2340-10|0|0|759.8|759.8
155223|00517-4002-25|0|0|1106|1106
155223|00517-5601-25|0|0|549.75|549.75
155223|00517-7315-25|0|0|1000.25|1000.25
155223|00517-9702-25|0|0|265.5|265.5
155457|00517-1075-01|0|0|10446.9|10446.9
155457|00517-9305-25|0|0|62784|62784
155536|00517-1075-01|0|0|9477.6|9477.6
155536|00517-9302-25|0|0|547|547
155536|00517-9305-25|0|0|68016|68016
155540|00517-0031-25|0|0|57|57
155540|00517-1075-01|0|0|27140.4|27140.4
155540|00517-2340-10|0|0|180|180
155540|00517-9305-25|0|0|156960|156960
155602|00517-0381-05|0|0|855.6|855.6
155602|00517-0720-01|0|0|687.78|687.78
155602|00517-2340-10|0|0|180|180
155602|00517-2340-25|0|0|880|880
155602|00517-6710-10|0|0|54.7|54.7
155602|00517-7604-25|1375|1375|4262.5|4262.5
155602|00517-9191-25|0|0|200|200
155616|00517-0031-25|0|0|57|57
155616|00517-9305-25|0|0|20928|20928
156125|00517-0031-25|0|0|28.89|28.89
156125|00517-0602-01|0|0|3910.14|3910.14
156125|00517-0650-01|0|0|6900|6900
156125|00517-0720-01|0|0|803.73|803.73
156125|00517-1004-25|0|0|105.32|105.32
156125|00517-1820-01|0|0|62.72|62.72
156125|00517-2310-05|0|0|5100|5100
156125|00517-2340-10|0|0|1950|1950
156125|00517-4300-01|0|0|12329.3|12329.3
156125|00517-7604-25|137.5|137.5|275|275
156125|00517-9702-25|0|0|179.14|179.14
156134|00517-1004-25|0|0|228|228
156134|00517-2310-05|0|0|6840|6840
156134|00517-2340-10|0|0|1080|1080
156193|00517-0650-01|1599.88|1599.88|5599.58|5599.58
156193|00517-1004-25|0|0|756.75|756.75
156730|00517-0374-05|0|0|880|880
156730|00517-0791-01|114.63|114.63|343.89|343.89
156730|00517-1004-25|0|0|456|456
156730|00517-2310-05|0|0|360|360
156730|00517-3030-01|0|0|2625|2625
156730|00517-9702-25|0|0|537.42|537.42
156869|00517-0420-01|893.04|893.04|23888.82|23888.82
157936|00517-0420-01|0|0|119.56|119.56
157936|00517-2340-10|0|0|3060|3060
157936|00517-4601-25|0|0|406|406
157936|00517-6710-10|0|0|1312.8|1312.8
157983|00517-0720-01|0|0|191.05|191.05
157983|00517-7604-25|550|550|550|550
157999|00517-0650-01|650|650|24700|24700
157999|00517-1004-25|0|0|1513.5|1513.5
157999|00517-2340-10|0|0|2530|2530
158002|00517-0650-01|0|0|1599.88|1599.88
158536|00517-0031-25|0|0|684|684
158536|00517-0720-01|2292.6|2292.6|16201.04|16201.04
158536|00517-2340-10|0|0|180|180
158579|00517-0650-01|0|0|54600|54600
158579|00517-1004-25|0|0|252.25|252.25
159000|00517-0650-01|0|0|1724.95|1724.95
159000|00517-4300-01|0|0|8712.75|8712.75
159197|00517-0650-01|0|0|6324.55|6324.55
159430|00517-0031-25|0|0|142.53|142.53
159430|00517-1001-25|0|0|360.88|360.88
159430|00517-2310-05|0|0|6429.54|6429.54
159493|00517-2310-05|720|720|7920|7920
159493|00517-2340-10|360|360|1080|1080
159711|00517-0650-01|0|0|1112.86|1112.86
159769|00517-0031-25|0|0|28.89|28.89
159769|00517-2310-05|600|600|11550|11550
159832|00517-1045-05|0|0|10837.5|10837.5
159832|00517-1075-01|0|0|101392.28|101392.28
159832|00517-6101-25|0|0|51695.84|51695.84
159832|00517-6560-05|0|0|52238.55|52238.55
159832|00517-9302-25|0|0|8824|8824
159832|00517-9305-25|0|0|417436|417436
160054|00517-1045-05|0|0|2762.5|2762.5
160054|00517-1075-01|0|0|7832.88|7832.88
160054|00517-6101-25|0|0|18462.8|18462.8
160054|00517-6560-05|0|0|37660.35|37660.35
160054|00517-9302-25|0|0|16545|16545
160054|00517-9305-25|0|0|276749.5|276749.5
160287|00517-1045-05|0|0|106.25|106.25
160287|00517-1075-01|0|0|44930.27|44930.27
160287|00517-6101-25|0|0|60927.24|60927.24
160287|00517-6560-05|0|0|72891|72891
160287|00517-9302-25|0|0|10478.5|10478.5
160287|00517-9305-25|0|0|594450|594450
160782|00517-0031-25|0|0|9.63|9.63
160782|00517-0650-01|0|0|11500|11500
160782|00517-0720-01|0|0|1207.08|1207.08
160782|00517-0740-20|0|0|153.34|153.34
160782|00517-2340-25|0|0|1500|1500
160782|00517-5601-25|0|0|0.25|0.25
160782|00517-6710-10|0|0|492|492
160949|00517-0720-01|0|0|5731.5|5731.5
160949|00517-0740-20|0|0|11793.6|11793.6
160949|00517-0955-01|0|0|5168.96|5168.96
160949|00517-1001-25|0|0|192.33|192.33
160949|00517-1004-25|0|0|237.12|237.12
160949|00517-2340-10|0|0|3789.5|3789.5
160949|00517-2502-10|0|0|369.5|369.5
160949|00517-4201-25|0|0|1404|1404
160949|00517-4810-25|0|0|750|750
160949|00517-5601-25|570.75|570.75|570.75|570.75
160949|00517-6710-10|0|0|-1441.44|-1441.44
160949|00517-9302-25|0|0|3315|3315
160949|00517-9305-25|0|0|19553.25|19553.25
161880|00517-0374-05|290.54|290.54|1743.24|1743.24
161880|00517-0650-01|0|0|14950|14950
161880|00517-0720-01|0|0|373.62|373.62
161880|00517-9702-25|0|0|78.09|78.09
161957|00517-0650-01|0|0|14398.92|14398.92
161957|00517-0720-01|0|0|4012.05|4012.05
161957|00517-2340-10|0|0|13140|13140
161967|00517-0130-01|0|0|232.4|232.4
161967|00517-0720-01|0|0|26441.32|26441.32
161971|00517-0720-01|0|0|10087.44|10087.44
161971|00517-2102-25|0|0|312.5|312.5
161971|00517-2340-10|0|0|8820|8820
161971|00517-4810-25|0|0|330.75|330.75
161971|00517-5601-25|0|0|1712.25|1712.25
161971|00517-9120-25|0|0|200|200
161998|00517-0130-01|0|0|52.48|52.48
161998|00517-2310-05|990|990|2640|2640
161998|00517-2340-10|0|0|2640|2640
162044|00517-0720-01|0|0|431.1|431.1
162044|00517-1020-25|0|0|170|170
162044|00517-2340-10|0|0|300|300
162044|00517-5601-25|0|0|0.25|0.25
162044|00517-7504-25|0|0|825.58|825.58
162044|00517-9120-25|378.86|378.86|6650.29|6650.29
162070|00517-0650-01|0|0|575|575
162070|00517-1004-25|0|0|209.66|209.66
162070|00517-2340-25|375|375|8250|8250
162070|00517-4300-01|0|0|17400.2|17400.2
162081|00517-0031-25|0|0|202.23|202.23
162081|00517-0650-01|1150|1150|128799.75|128799.75
162081|00517-0720-01|57.48|57.48|459.84|459.84
162081|00517-0740-20|0|0|76.67|76.67
162081|00517-1004-25|105.32|105.32|946.9|946.9
162081|00517-1980-05|0|0|1129.92|1129.92
162081|00517-2340-10|2400|2400|19050|19050
162081|00517-4002-25|0|0|241.21|241.21
162081|00517-5601-25|0|0|0.25|0.25
162081|00517-6710-10|0|0|82|82
162101|00517-0720-01|0|0|22197.07|22197.07
162101|00517-5601-25|0|0|559.25|559.25
162104|00517-0381-05|0|0|859.89|859.89
162104|00517-0740-20|0|0|571.2|571.2
162104|00517-1020-25|0|0|14573.08|14573.08
162104|00517-4620-25|0|0|18910|18910
162104|00517-9120-25|0|0|231.08|231.08
162129|00517-0420-01|0|0|187.83|187.83
162131|00517-0420-01|0|0|3881.82|3881.82
162261|00517-2310-05|0|0|5850|5850
162261|00517-2340-10|0|0|9040|9040
162336|00517-3030-01|0|0|300|300
162336|00517-4810-25|0|0|372.28|372.28
162336|00517-7305-25|0|0|890.5|890.5
162386|00517-0720-01|0|0|10459.54|10459.54
162386|00517-0740-20|1596|1596|11239.2|11239.2
162386|00517-0901-25|0|0|374.75|374.75
162386|00517-1001-25|0|0|2670.5|2670.5
162386|00517-1045-05|0|0|802.5|802.5
162386|00517-2502-10|0|0|4368|4368
162386|00517-4810-25|0|0|1653.75|1653.75
162386|00517-5601-25|0|0|570.75|570.75
162386|00517-6710-10|0|0|3336.7|3336.7
162386|00517-7504-25|901.5|901.5|17861.5|17861.5
162388|00517-0602-01|0|0|19550.85|19550.85
162388|00517-0650-01|0|0|2300|2300
162388|00517-0720-01|0|0|28.74|28.74
162388|00517-7305-25|0|0|440.12|440.12
162388|00517-9702-25|0|0|78.09|78.09
162393|00517-0031-25|0|0|194.96|194.96
162393|00517-1004-25|0|0|314.98|314.98
162393|00517-4300-01|0|0|60351.1|60351.1
162394|00517-0031-25|0|0|9.63|9.63
162394|00517-0650-01|0|0|6900|6900
162394|00517-0720-01|0|0|4430.52|4430.52
162394|00517-1004-25|0|0|210.64|210.64
162394|00517-1020-25|0|0|1020|1020
162394|00517-2310-05|0|0|17100|17100
162394|00517-4300-01|1854|1854|32404.3|32404.3
162394|00517-9702-25|0|0|234.27|234.27
162395|00517-0031-25|0|0|48.15|48.15
162395|00517-0420-01|0|0|125.22|125.22
162395|00517-0720-01|0|0|4361.16|4361.16
162395|00517-1004-25|0|0|421.28|421.28
162395|00517-2310-05|0|0|4800|4800
162395|00517-2340-10|0|0|2250|2250
162395|00517-4300-01|0|0|50193.6|50193.6
162395|00517-6710-10|0|0|7643.16|7643.16
162395|00517-9702-25|0|0|858.99|858.99
162406|00517-0031-25|0|0|9.63|9.63
162406|00517-0650-01|0|0|12650|12650
162406|00517-0720-01|0|0|86.22|86.22
162406|00517-9702-25|0|0|78.09|78.09
162424|00517-0031-25|0|0|624.82|624.82
162424|00517-0650-01|0|0|11500|11500
162424|00517-0720-01|0|0|1403.88|1403.88
162424|00517-0740-20|0|0|1360.8|1360.8
162424|00517-2310-05|0|0|13080|13080
162424|00517-2340-10|0|0|900|900
162424|00517-2340-25|0|0|375|375
162424|00517-4300-01|0|0|9062.2|9062.2
162424|00517-4810-25|0|0|992.25|992.25
162424|00517-7604-25|0|0|275|275
162424|00517-9120-25|0|0|378.86|378.86
162429|00517-2310-05|0|0|1500|1500
162432|00517-0602-01|0|0|230.01|230.01
162432|00517-0620-01|0|0|1533.34|1533.34
162432|00517-0650-01|0|0|1150|1150
162435|00517-0602-01|0|0|1916.75|1916.75
162435|00517-1004-25|0|0|210.64|210.64
162441|00517-0031-25|0|0|9.63|9.63
162441|00517-0650-01|0|0|9200|9200
162441|00517-1004-25|0|0|105.32|105.32
162441|00517-2310-05|0|0|900|900
162441|00517-2340-10|0|0|300|300
162447|00517-0031-25|0|0|57.78|57.78
162447|00517-0650-01|0|0|5749.75|5749.75
162447|00517-1004-25|105.32|105.32|315.96|315.96
162447|00517-2310-05|0|0|2700|2700
162447|00517-2340-10|1800|1800|10500|10500
162447|00517-4300-01|0|0|47760.5|47760.5
162455|00517-0031-25|0|0|357.04|357.04
162455|00517-0720-01|0|0|344.88|344.88
162455|00517-0955-01|0|0|1379.23|1379.23
162455|00517-1001-25|0|0|2087.94|2087.94
162455|00517-1004-25|0|0|210.64|210.64
162455|00517-2340-10|0|0|150|150
162455|00517-4300-01|0|0|6849|6849
162455|00517-5601-25|0|0|0.25|0.25
162455|00517-6710-10|0|0|363.96|363.96
162455|00517-9702-25|0|0|389.48|389.48
162465|00517-0650-01|0|0|33924.35|33924.35
162469|00517-0031-25|0|0|9.63|9.63
162469|00517-0720-01|362.75|362.75|2975.93|2975.93
162469|00517-0740-20|0|0|2344.67|2344.67
162469|00517-1004-25|0|0|210.64|210.64
162469|00517-2310-05|0|0|1950|1950
162469|00517-2340-10|720|720|17370|17370
162469|00517-5601-25|0|0|559.25|559.25
162469|00517-6710-10|54.7|54.7|2839.1|2839.1
162469|00517-7504-25|427.5|427.5|1567.5|1567.5
162469|00517-7604-25|550|550|4262.5|4262.5
162473|00517-2325-10|0|0|5550|5550
162473|00517-2340-10|0|0|4500|4500
162488|00517-0031-25|0|0|10.22|10.22
162488|00517-0650-01|0|0|32774.8|32774.8
162491|00517-0031-25|0|0|19.26|19.26
162491|00517-0650-01|1150|1150|48299.5|48299.5
162491|00517-0720-01|0|0|229.92|229.92
162491|00517-0901-25|0|0|35.4|35.4
162491|00517-1001-25|0|0|559.92|559.92
162491|00517-1004-25|0|0|105.32|105.32
162491|00517-2310-05|0|0|1650|1650
162491|00517-2340-10|300|300|25800|25800
162491|00517-6710-10|0|0|9826.92|9826.92
162491|00517-9305-25|0|0|442.43|442.43
162492|00517-0720-01|0|0|1494.48|1494.48
162492|00517-1004-25|0|0|105.32|105.32
162505|00517-0650-01|0|0|12075|12075
162505|00517-0901-25|0|0|53.1|53.1
162505|00517-1004-25|0|0|208.68|208.68
162505|00517-2340-25|0|0|20625|20625
162505|00517-5601-25|0|0|0.25|0.25
162505|00517-6710-10|0|0|181.98|181.98
162508|00517-0650-01|0|0|575|575
162508|00517-0720-01|0|0|28.74|28.74
162508|00517-0740-20|0|0|76.67|76.67
162508|00517-1004-25|0|0|210.64|210.64
162508|00517-1980-05|86.8|86.8|303.8|303.8
162508|00517-4300-01|0|0|4657.8|4657.8
162508|00517-7504-25|0|0|58.97|58.97
162510|00517-0420-01|0|0|500.88|500.88
162510|00517-0720-01|0|0|2667.84|2667.84
162510|00517-1004-25|0|0|252.25|252.25
162510|00517-4201-25|8.29|8.29|8.29|8.29
162511|00517-0031-25|0|0|9.63|9.63
162511|00517-0650-01|0|0|1725|1725
162511|00517-0720-01|28.74|28.74|57.48|57.48
162511|00517-1004-25|0|0|210.64|210.64
162511|00517-2310-05|0|0|1950|1950
162511|00517-4300-01|0|0|17248|17248
162523|00517-0650-01|0|0|14375|14375
162523|00517-0720-01|0|0|1120.86|1120.86
162523|00517-1004-25|0|0|105.32|105.32
162523|00517-2310-05|0|0|3600|3600
162523|00517-2340-10|0|0|4950|4950
162523|00517-2340-25|0|0|1125|1125
162523|00517-2502-10|0|0|297.55|297.55
162523|00517-4300-01|0|0|3090|3090
162524|00517-0650-01|0|0|43699.6|43699.6
162524|00517-0720-01|0|0|1963.86|1963.86
162524|00517-1004-25|0|0|210.64|210.64
162524|00517-2310-05|0|0|20250|20250
162524|00517-2340-10|0|0|600|600
162524|00517-9305-25|0|0|442.43|442.43
162526|00517-0031-25|0|0|9.63|9.63
162526|00517-0420-01|0|0|125.22|125.22
162526|00517-0650-01|4600|4600|33349.8|33349.8
162526|00517-0720-01|381.12|381.12|1067.81|1067.81
162526|00517-1001-25|0|0|180.44|180.44
162526|00517-2340-10|0|0|1350|1350
162526|00517-2340-25|750|750|3750|3750
162526|00517-9702-25|0|0|234.27|234.27
162535|00517-0650-01|0|0|25300|25300
162535|00517-0720-01|0|0|1494.48|1494.48
162535|00517-0740-20|0|0|76.67|76.67
162535|00517-1004-25|0|0|357.57|357.57
162535|00517-9702-25|0|0|234.27|234.27
162538|00517-0031-25|0|0|19.26|19.26
162538|00517-0374-05|0|0|871.62|871.62
162538|00517-0650-01|0|0|15525|15525
162538|00517-0720-01|0|0|2193.78|2193.78
162538|00517-1001-25|0|0|922.82|922.82
162538|00517-1004-25|0|0|105.32|105.32
162538|00517-1980-05|0|0|43.4|43.4
162538|00517-2310-05|0|0|2250|2250
162538|00517-2340-10|0|0|2700|2700
162538|00517-2340-25|0|0|6375|6375
162538|00517-4002-25|0|0|241.21|241.21
162538|00517-4300-01|3090|3090|130702.55|130702.55
162538|00517-4601-25|0|0|166.11|166.11
162538|00517-6710-10|0|0|164|164
162538|00517-7504-25|0|0|353.82|353.82
162538|00517-9702-25|0|0|388.51|388.51
162552|00517-0650-01|4600|4600|22425|22425
162552|00517-0720-01|0|0|143.7|143.7
162552|00517-9702-25|0|0|78.09|78.09
162557|00517-0031-25|0|0|19.26|19.26
162557|00517-0420-01|0|0|1014.63|1014.63
162557|00517-0650-01|0|0|39675|39675
162557|00517-0720-01|0|0|316.14|316.14
162557|00517-0740-20|0|0|76.67|76.67
162557|00517-0901-25|0|0|70.8|70.8
162557|00517-2310-05|0|0|320|320
162557|00517-2340-25|0|0|375|375
162557|00517-4300-01|0|0|643.3|643.3
